First_Procedure_Code,amb_chronic_count,OPCS_L4_Code,OPCS_L4_Desc,OPCS_L3_Code,OPCS_L3_Desc,OPCS_L2_Code,OPCS_L2_Desc,OPCS_L1_Code,OPCS_L1_Desc,OPCS_Version,OPCS_Status
U201||S151,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X339||U212,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||H625,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||X528||X528||X528||U549,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U548||X339||U548,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M473||L997,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
K603||G434,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X522||U202,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X333||G451,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E893||W901,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E051||M473,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||U082,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||L714,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X522||X404,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U254||U051,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X508||K606,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||M475||U201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X501||K632,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E851||M479,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||G433,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X529||X528||X528||X528,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||A811,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||U201||T124,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U162||E856,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M492||T462,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E856||E856||E852||E852||E852,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||T124||U212,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X529||U212,66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||M473||K607,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||K596,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||S132,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E856||E856||K633,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X403||L742,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||L997,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X501||M471,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||E852||Y973,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
T124||G452,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
G459||U201,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M471||M473,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X603||U354,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X522||T124,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||E852||E852||E852,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X505||J132,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U548||T462,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||X093,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U202||L912,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||K606,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X529||E051,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||X376,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||L722,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||E852||E852||L997,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||K603,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||E852||M479||U201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X299||U212,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X522||M472,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||M472||U212,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||X528||X528||M473,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X904||U051,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||M472,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||X528||X528||X528||U051,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||U054,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E259||U051,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
C522||X522,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||U201||U354,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||X528||A842,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
N304||U051,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||X095,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||E852,67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M492||U354,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
T124||T123,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X402||X095,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X511||G451,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||U355,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||M479||U212,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||M473||M479||M472,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||U201||U071,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||F104,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||X528||X528||X528||X528||X528,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
T122||M479,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||U201||E851,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X281||W901,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||W246,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X522||U102,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E659||U212,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X503||E423,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X602||U201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||U208,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E368||U071,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X339||U175,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||K634,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
G475||G475||U051,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||X528||U548,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U354||U201,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A559||U052,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A842||U201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||X528||X404,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||X501||U201,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U549||U051,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||H231,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X529||U162,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E851||U051,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E856||E852||G475,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||K491,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
L918||U212,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||M473||M479||M473,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||W365,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U197||U201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||K357,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||G448,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
T461||U201||T462,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E855||U091,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
W365||T122,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||S069,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X292||U201,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||E852||E852||E856,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E855||L942,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U548||U212,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||K606,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U221||G802,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||U136,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||U201||U212,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E855||S577,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||E852||U549,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X281||L913,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X501||K591,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E856||U091,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||X503,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E856||U202,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E856||L943,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E856||U102,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||M479||E852,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S472||U354,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E855||E855||E855||E855,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||K752,47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
G475||H259,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||X601,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
G475||U091,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X861||U212,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||U541||U051,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
K633||U071,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E856||X403||X403,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||X603,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||X481,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E856||E856||T123,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M472||M479,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||X528||E852||X528,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E855||E855||E855,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X403||L921,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E856||G459,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||M473||H582,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U328||U073,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M472||G451,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E856||E856||E856||K634,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E659||U201,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E851||E492,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M472||M472,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
H582||N304,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Q555||U051,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X404||G451,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A842||U211,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||E851,67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||J673,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X501||U201||K636,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X501||U102,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U548||G459,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||U202||E852,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||T968,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||W593,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M473||U175,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U192||U212,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X503||K606,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E854||U201,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||E064,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X332||H229,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||E852||E852||G459,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||E855||U071,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M472||K605,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U541||U541||U541,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X522||K721,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M472||G459,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||X095,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X833||L997,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X529||M473,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X862||U071,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
G475||M479,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||U201||L997,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||G451,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M472||D073,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X404||X404||X404,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E912||U211,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A559||U051,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X403||L912,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||K355,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M473||T111,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X529||G459,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E851||U175,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||U201||U201||U201||U201||U212,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E856||E856||X528,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X339||U354,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M473||U162,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M473||X403,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X522||E423,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||H173,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||K597,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||K752,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X412||L915,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||U549,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||O161,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X401||X401||X118,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X503||S571,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E856||E851,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M459||G451,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||K751,368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M473||M459,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||M471||M471,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||K639,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||M479||U354,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X529||U311,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X292||L997,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||K639,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E851||K591,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
L714||G475,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||T872,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E369||U052,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||X095,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||K616,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||X504,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X904||X904||G604,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||M292,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||F104,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U051||X833,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||K453,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X403||T123,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||H241,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M472||K635,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M478||U201,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U221||U052,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X332||G451,97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X511||U051,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||U201||K607,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
T121||U201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M473||U211,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||U052,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
S139||U212,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
T122||U071,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X529||K634,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
L997||U541,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
T462||J132,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||K262,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||X904,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E893||E893,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||A841||K634,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X529||M459,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M475||M475,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||U208,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M492||H229,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A841||U052,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X332||W365,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X281||H221,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
T462||T462||H259,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||M479||M471,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M472||X095,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X528||E499,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||U071,354,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X403||U133,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
T462||U354,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E852||E499,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M471||K636,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E856||E856||E856||E856||E856||E856||E856||E856||E856||L997,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U199||E659,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
K653||U202,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E859||U201,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U208||X505||K634,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
T462||M479,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X529||E063,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
X341||G459,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
G475||E259||U052,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
L912||L383,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E051||K634,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||M479||M479,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
U201||W396,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M479||M472||U201,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E855||S574,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
