Der_Activity_Month,ICB_Name_Short,spells
202406,QWE: NHS South West London ICB,31100
202305,QH8: NHS Mid And South Essex ICB,27099
201903,QUA: NHS Black Country ICB,32980
202009,QWO: NHS West Yorkshire ICB,44286
202405,QNX: NHS Sussex ICB,42700
201706,QM7: NHS Hertfordshire & West Essex ICB,32450
202309,QUE: NHS Cambs & Peterborough ICB,11542
201805,"QUY: NHS Bristol, N S'set & S Gloucs ICB",21205
202308,QRL: NHS Hampshire And Isle Of Wight ICB,44054
201309,QXU: NHS Surrey Heartlands ICB,18571
201506,"QOC: NHS Shrops, Telford & Wrekin ICB",13084
201802,QXU: NHS Surrey Heartlands ICB,19933
201802,QJK: NHS Devon ICB,27197
201703,QM7: NHS Hertfordshire & West Essex ICB,33703
201703,QKS: NHS Kent And Medway ICB,44068
202210,QWU: NHS Coventry And Warwickshire ICB,23480
202201,QR1: NHS Gloucestershire ICB,11612
201301,NULL,1372161
202201,QHM: NHS North East & North Cumbria ICB,69594
201409,QJG: NHS Suffolk & North East Essex ICB,22242
201402,"QHG: NHS Beds, Luton & Milton Keynes ICB",17308
201612,"QHG: NHS Beds, Luton & Milton Keynes ICB",20211
201901,QUA: NHS Black Country ICB,33785
201908,"QUY: NHS Bristol, N S'set & S Gloucs ICB",21069
201508,QWO: NHS West Yorkshire ICB,55654
201510,"QK1: NHS Leics, Leic'shire & Rutland ICB",23371
202007,QMF: NHS North East London ICB,31203
202403,"QOX: NHS Bath & NE S'set, S'don & W ICB",23819
201710,QF7: NHS South Yorkshire ICB,36684
201307,"QU9: NHS Bucks, Oxford & Berkshire W ICB",30652
201409,QJ2: NHS Derby And Derbyshire ICB,23304
201407,QOQ: NHS Humber And North Yorkshire ICB,41051
202305,QMM: NHS Norfolk And Waveney ICB,30094
201803,QNQ: NHS Frimley ICB,15890
201410,QNX: NHS Sussex ICB,34437
201501,QRV: NHS North West London ICB,40731
201806,QWO: NHS West Yorkshire ICB,57618
202006,NULL,139663
201905,QMJ: NHS North Central London ICB,37454
201811,QJG: NHS Suffolk & North East Essex ICB,24620
201406,"QOX: NHS Bath & NE S'set, S'don & W ICB",17055
201803,QHM: NHS North East & North Cumbria ICB,74703
201509,QOQ: NHS Humber And North Yorkshire ICB,39755
201507,QHL: NHS Birmingham And Solihull ICB,33324
202409,QKK: NHS South East London ICB,44173
202406,QH8: NHS Mid And South Essex ICB,30694
201407,QYG: NHS Cheshire And Merseyside ICB,70636
201611,QR1: NHS Gloucestershire ICB,12047
201303,QJ2: NHS Derby And Derbyshire ICB,419
201309,QOQ: NHS Humber And North Yorkshire ICB,37128
201306,QKK: NHS South East London ICB,34117
202403,QKK: NHS South East London ICB,44295
202006,QNC: NHS Staffordshire & Stoke-On-Tr ICB,19061
202204,QRV: NHS North West London ICB,40879
201906,QUA: NHS Black Country ICB,31715
202003,"QU9: NHS Bucks, Oxford & Berkshire W ICB",32705
202007,QMM: NHS Norfolk And Waveney ICB,23628
201811,QJ2: NHS Derby And Derbyshire ICB,26476
202110,QMM: NHS Norfolk And Waveney ICB,26529
202305,QWE: NHS South West London ICB,30578
201207,QE1: NHS Lancashire & South Cumbria ICB,312
201210,QOQ: NHS Humber And North Yorkshire ICB,135
202307,"QK1: NHS Leics, Leic'shire & Rutland ICB",25681
201603,QYG: NHS Cheshire And Merseyside ICB,72232
201903,QOP: NHS Greater Manchester ICB,83866
201905,QNQ: NHS Frimley ICB,19289
201507,QRL: NHS Hampshire And Isle Of Wight ICB,37843
201508,QVV: NHS Dorset ICB,19005
202105,QPM: NHS Northamptonshire ICB,17345
201804,QKS: NHS Kent And Medway ICB,41144
202406,QMM: NHS Norfolk And Waveney ICB,35527
201709,"QU9: NHS Bucks, Oxford & Berkshire W ICB",33623
202401,QMJ: NHS North Central London ICB,36203
201507,QPM: NHS Northamptonshire ICB,17666
202110,QH8: NHS Mid And South Essex ICB,25810
202312,QNX: NHS Sussex ICB,37291
202406,QF7: NHS South Yorkshire ICB,40010
202010,QJM: NHS Lincolnshire ICB,15081
201607,QNQ: NHS Frimley ICB,15931
201906,QOP: NHS Greater Manchester ICB,78537
201211,"QUY: NHS Bristol, N S'set & S Gloucs ICB",8789
201508,QNC: NHS Staffordshire & Stoke-On-Tr ICB,25896
201711,QE1: NHS Lancashire & South Cumbria ICB,54156
201705,QKS: NHS Kent And Medway ICB,42597
202010,"QOC: NHS Shrops, Telford & Wrekin ICB",12740
201301,QNC: NHS Staffordshire & Stoke-On-Tr ICB,63
201302,QT6: NHS Cornwall & Isles Of Scilly ICB,257
201212,QSL: NHS Somerset ICB,370
201204,QF7: NHS South Yorkshire ICB,6
201610,QF7: NHS South Yorkshire ICB,36221
201509,NULL,191761
202210,QF7: NHS South Yorkshire ICB,36030
202301,QMJ: NHS North Central London ICB,33761
202409,QRV: NHS North West London ICB,53771
202009,QUA: NHS Black Country ICB,27471
201607,QRV: NHS North West London ICB,43435
201805,QWU: NHS Coventry And Warwickshire ICB,22747
202304,QGH: NHS Herefords & Worcestershire ICB,18343
202006,QT1: NHS Nott'ham & Nottinghamshire ICB,18173
201806,QGH: NHS Herefords & Worcestershire ICB,18353
201506,QSL: NHS Somerset ICB,12832
201211,QMM: NHS Norfolk And Waveney ICB,6
200910,QF7: NHS South Yorkshire ICB,1
200905,QT1: NHS Nott'ham & Nottinghamshire ICB,3
201210,QKS: NHS Kent And Medway ICB,7
201207,QNQ: NHS Frimley ICB,5
201010,"QU9: NHS Bucks, Oxford & Berkshire W ICB",1
201206,QKS: NHS Kent And Medway ICB,2
201208,QNX: NHS Sussex ICB,6
201204,QNQ: NHS Frimley ICB,3
201012,QM7: NHS Hertfordshire & West Essex ICB,1
201106,QNC: NHS Staffordshire & Stoke-On-Tr ICB,1
202112,QJG: NHS Suffolk & North East Essex ICB,21681
201307,QNX: NHS Sussex ICB,34005
202103,"QHG: NHS Beds, Luton & Milton Keynes ICB",15210
201308,QUA: NHS Black Country ICB,30592
202301,QOP: NHS Greater Manchester ICB,72800
201801,QE1: NHS Lancashire & South Cumbria ICB,53088
202004,QJ2: NHS Derby And Derbyshire ICB,12264
201606,QMF: NHS North East London ICB,38786
202309,QNQ: NHS Frimley ICB,14619
202010,"QK1: NHS Leics, Leic'shire & Rutland ICB",21872
201601,QRL: NHS Hampshire And Isle Of Wight ICB,37022
202008,QT1: NHS Nott'ham & Nottinghamshire ICB,21237
201503,"QHG: NHS Beds, Luton & Milton Keynes ICB",19615
201701,QT6: NHS Cornwall & Isles Of Scilly ICB,12982
201604,"QOX: NHS Bath & NE S'set, S'don & W ICB",17187
201706,QHL: NHS Birmingham And Solihull ICB,33401
201511,"QHG: NHS Beds, Luton & Milton Keynes ICB",19624
201810,QYG: NHS Cheshire And Merseyside ICB,76599
201412,QJ2: NHS Derby And Derbyshire ICB,23478
202409,QNX: NHS Sussex ICB,41320
202111,QKK: NHS South East London ICB,36577
202102,QM7: NHS Hertfordshire & West Essex ICB,23736
202311,"QOX: NHS Bath & NE S'set, S'don & W ICB",23395
201706,"QK1: NHS Leics, Leic'shire & Rutland ICB",24061
201311,QWE: NHS South West London ICB,29865
201710,QXU: NHS Surrey Heartlands ICB,21883
202411,"QU9: NHS Bucks, Oxford & Berkshire W ICB",14245
202106,QHL: NHS Birmingham And Solihull ICB,27657
201412,QM7: NHS Hertfordshire & West Essex ICB,30615
201510,QKS: NHS Kent And Medway ICB,42234
201612,QT6: NHS Cornwall & Isles Of Scilly ICB,12419
201906,QKK: NHS South East London ICB,36602
201702,QNC: NHS Staffordshire & Stoke-On-Tr ICB,25768
202307,QT1: NHS Nott'ham & Nottinghamshire ICB,27675
201208,QSL: NHS Somerset ICB,393
202204,QXU: NHS Surrey Heartlands ICB,21855
202209,QJG: NHS Suffolk & North East Essex ICB,23426
202411,"QOX: NHS Bath & NE S'set, S'don & W ICB",11198
201603,QF7: NHS South Yorkshire ICB,36173
201804,QNQ: NHS Frimley ICB,15710
201605,QRV: NHS North West London ICB,42998
202302,"QOX: NHS Bath & NE S'set, S'don & W ICB",18540
201601,QH8: NHS Mid And South Essex ICB,25119
202005,QWU: NHS Coventry And Warwickshire ICB,13508
202312,"QOX: NHS Bath & NE S'set, S'don & W ICB",21243
201902,QT6: NHS Cornwall & Isles Of Scilly ICB,13866
202212,QJM: NHS Lincolnshire ICB,16819
202106,"QOX: NHS Bath & NE S'set, S'don & W ICB",20298
201504,QE1: NHS Lancashire & South Cumbria ICB,48264
202112,QMM: NHS Norfolk And Waveney ICB,26490
201911,QXU: NHS Surrey Heartlands ICB,23617
201909,"QK1: NHS Leics, Leic'shire & Rutland ICB",23888
201709,QYG: NHS Cheshire And Merseyside ICB,70795
202403,QE1: NHS Lancashire & South Cumbria ICB,58298
201404,QKS: NHS Kent And Medway ICB,37452
202409,QJK: NHS Devon ICB,38373
202404,QWE: NHS South West London ICB,31809
202205,QNX: NHS Sussex ICB,36858
202304,QR1: NHS Gloucestershire ICB,12677
202002,QT6: NHS Cornwall & Isles Of Scilly ICB,13998
202108,QT6: NHS Cornwall & Isles Of Scilly ICB,11630
201209,"QK1: NHS Leics, Leic'shire & Rutland ICB",45
201210,"QK1: NHS Leics, Leic'shire & Rutland ICB",57
201005,NULL,1290263
201405,QJ2: NHS Derby And Derbyshire ICB,23345
201910,QWO: NHS West Yorkshire ICB,61333
201411,QM7: NHS Hertfordshire & West Essex ICB,31454
201411,QNX: NHS Sussex ICB,32718
202106,QNX: NHS Sussex ICB,38995
201911,QJG: NHS Suffolk & North East Essex ICB,25330
202105,QH8: NHS Mid And South Essex ICB,25932
202008,QYG: NHS Cheshire And Merseyside ICB,55750
201503,QJ2: NHS Derby And Derbyshire ICB,24538
201605,QKK: NHS South East London ICB,34914
201410,QJM: NHS Lincolnshire ICB,18163
201812,QKS: NHS Kent And Medway ICB,40033
201407,"QK1: NHS Leics, Leic'shire & Rutland ICB",22296
202011,QNC: NHS Staffordshire & Stoke-On-Tr ICB,23362
202011,QVV: NHS Dorset ICB,17876
201401,QKS: NHS Kent And Medway ICB,38628
202402,QUE: NHS Cambs & Peterborough ICB,13037
202301,"QOC: NHS Shrops, Telford & Wrekin ICB",14548
202410,QHL: NHS Birmingham And Solihull ICB,38118
201811,"QHG: NHS Beds, Luton & Milton Keynes ICB",23552
202108,QMM: NHS Norfolk And Waveney ICB,26580
201304,QJG: NHS Suffolk & North East Essex ICB,21030
201406,QSL: NHS Somerset ICB,12251
202112,QT6: NHS Cornwall & Isles Of Scilly ICB,12084
201507,QSL: NHS Somerset ICB,13025
201306,QSL: NHS Somerset ICB,12573
201403,QMM: NHS Norfolk And Waveney ICB,29268
202005,QMF: NHS North East London ICB,22176
201808,QNQ: NHS Frimley ICB,16167
201601,QOP: NHS Greater Manchester ICB,75811
202401,QXU: NHS Surrey Heartlands ICB,25540
202211,QF7: NHS South Yorkshire ICB,38341
201605,QHL: NHS Birmingham And Solihull ICB,32014
202206,QJG: NHS Suffolk & North East Essex ICB,22815
201512,QM7: NHS Hertfordshire & West Essex ICB,30054
201509,QHL: NHS Birmingham And Solihull ICB,32146
201307,QJK: NHS Devon ICB,28402
201804,QRV: NHS North West London ICB,40990
202108,QJG: NHS Suffolk & North East Essex ICB,22204
202106,QKK: NHS South East London ICB,37685
201707,QRL: NHS Hampshire And Isle Of Wight ICB,39169
201608,QHL: NHS Birmingham And Solihull ICB,31828
201501,QJM: NHS Lincolnshire ICB,17032
201906,QRV: NHS North West London ICB,45328
201408,"QOX: NHS Bath & NE S'set, S'don & W ICB",16312
201808,QWU: NHS Coventry And Warwickshire ICB,21948
202107,QKS: NHS Kent And Medway ICB,41842
201604,"QU9: NHS Bucks, Oxford & Berkshire W ICB",31774
202010,QWU: NHS Coventry And Warwickshire ICB,21253
201502,QRV: NHS North West London ICB,38171
201608,QKK: NHS South East London ICB,35750
202209,QT6: NHS Cornwall & Isles Of Scilly ICB,13014
201912,QSL: NHS Somerset ICB,13949
201903,QJ2: NHS Derby And Derbyshire ICB,25824
201610,QGH: NHS Herefords & Worcestershire ICB,16216
201610,QPM: NHS Northamptonshire ICB,17925
201209,QMF: NHS North East London ICB,97
201212,QRL: NHS Hampshire And Isle Of Wight ICB,20
201710,QOQ: NHS Humber And North Yorkshire ICB,42674
202301,"QHG: NHS Beds, Luton & Milton Keynes ICB",22483
202103,QRV: NHS North West London ICB,39719
202407,"QU9: NHS Bucks, Oxford & Berkshire W ICB",39863
201802,QF7: NHS South Yorkshire ICB,33107
201711,QJG: NHS Suffolk & North East Essex ICB,24477
202002,QMM: NHS Norfolk And Waveney ICB,28394
202208,QUE: NHS Cambs & Peterborough ICB,17937
201701,QMM: NHS Norfolk And Waveney ICB,28975
201909,QHL: NHS Birmingham And Solihull ICB,34151
201904,QT6: NHS Cornwall & Isles Of Scilly ICB,14360
201702,QT1: NHS Nott'ham & Nottinghamshire ICB,25266
202209,QHM: NHS North East & North Cumbria ICB,76276
201705,QWU: NHS Coventry And Warwickshire ICB,21655
201502,QUE: NHS Cambs & Peterborough ICB,18476
202409,QM7: NHS Hertfordshire & West Essex ICB,37520
202108,QWE: NHS South West London ICB,27768
202005,QUE: NHS Cambs & Peterborough ICB,11745
201909,QRV: NHS North West London ICB,45427
202407,QRL: NHS Hampshire And Isle Of Wight ICB,48638
202004,NULL,101624
202107,QMJ: NHS North Central London ICB,35651
201611,QOQ: NHS Humber And North Yorkshire ICB,41983
202408,NULL,188367
201801,QKS: NHS Kent And Medway ICB,42650
202401,QOQ: NHS Humber And North Yorkshire ICB,51885
201707,QH8: NHS Mid And South Essex ICB,28494
201509,QRV: NHS North West London ICB,42312
201608,QRV: NHS North West London ICB,42538
201410,QNQ: NHS Frimley ICB,16605
202309,QNX: NHS Sussex ICB,39650
201310,QKS: NHS Kent And Medway ICB,39593
201304,QXU: NHS Surrey Heartlands ICB,18842
201502,QKK: NHS South East London ICB,33489
202010,QNQ: NHS Frimley ICB,13474
202008,QVV: NHS Dorset ICB,15970
201512,QNQ: NHS Frimley ICB,15159
202009,QUE: NHS Cambs & Peterborough ICB,16286
201702,QNQ: NHS Frimley ICB,14530
201206,QT6: NHS Cornwall & Isles Of Scilly ICB,148
201502,"QOX: NHS Bath & NE S'set, S'don & W ICB",15729
202407,QMJ: NHS North Central London ICB,29804
201702,NULL,186384
202301,QUE: NHS Cambs & Peterborough ICB,18569
201405,QM7: NHS Hertfordshire & West Essex ICB,31839
202305,QYG: NHS Cheshire And Merseyside ICB,70144
202208,"QHG: NHS Beds, Luton & Milton Keynes ICB",21199
201703,QHM: NHS North East & North Cumbria ICB,88217
202003,NULL,162221
202109,QMF: NHS North East London ICB,37012
201701,QWE: NHS South West London ICB,30408
201711,QKS: NHS Kent And Medway ICB,43913
201906,"QOX: NHS Bath & NE S'set, S'don & W ICB",20068
202104,QHM: NHS North East & North Cumbria ICB,68627
202111,QRV: NHS North West London ICB,44870
201811,QUA: NHS Black Country ICB,33745
201706,"QOX: NHS Bath & NE S'set, S'don & W ICB",19088
202407,QR1: NHS Gloucestershire ICB,15899
201510,"QOC: NHS Shrops, Telford & Wrekin ICB",10240
202208,QNQ: NHS Frimley ICB,4857
201501,QM7: NHS Hertfordshire & West Essex ICB,31217
202005,QNQ: NHS Frimley ICB,9901
201607,QJM: NHS Lincolnshire ICB,17757
201210,QRV: NHS North West London ICB,144
201307,NULL,166078
202011,QYG: NHS Cheshire And Merseyside ICB,59429
201811,QOP: NHS Greater Manchester ICB,83575
201810,QWO: NHS West Yorkshire ICB,60641
201903,QMF: NHS North East London ICB,42650
201807,QT6: NHS Cornwall & Isles Of Scilly ICB,14075
202404,QOQ: NHS Humber And North Yorkshire ICB,49603
201808,QNC: NHS Staffordshire & Stoke-On-Tr ICB,30689
201706,QKK: NHS South East London ICB,37322
201412,QJM: NHS Lincolnshire ICB,17093
202012,QNC: NHS Staffordshire & Stoke-On-Tr ICB,21929
202305,QWO: NHS West Yorkshire ICB,55146
202009,QNQ: NHS Frimley ICB,15397
201510,QXU: NHS Surrey Heartlands ICB,20538
202201,QOQ: NHS Humber And North Yorkshire ICB,37523
202202,QE1: NHS Lancashire & South Cumbria ICB,49330
201404,"QU9: NHS Bucks, Oxford & Berkshire W ICB",30436
202012,QVV: NHS Dorset ICB,17372
201912,QJM: NHS Lincolnshire ICB,17057
201710,QJG: NHS Suffolk & North East Essex ICB,23983
201307,"QK1: NHS Leics, Leic'shire & Rutland ICB",20994
201904,QJG: NHS Suffolk & North East Essex ICB,23126
201806,"QUY: NHS Bristol, N S'set & S Gloucs ICB",20671
202202,"QOX: NHS Bath & NE S'set, S'don & W ICB",18357
201704,QT1: NHS Nott'ham & Nottinghamshire ICB,24350
201408,"QU9: NHS Bucks, Oxford & Berkshire W ICB",29638
201812,QT6: NHS Cornwall & Isles Of Scilly ICB,13631
201304,QT6: NHS Cornwall & Isles Of Scilly ICB,11707
202011,QSL: NHS Somerset ICB,13534
201204,QM7: NHS Hertfordshire & West Essex ICB,143
201406,NULL,172370
201311,QWO: NHS West Yorkshire ICB,56455
202105,QF7: NHS South Yorkshire ICB,33439
202404,QWO: NHS West Yorkshire ICB,53733
201807,QMJ: NHS North Central London ICB,34952
201608,"QK1: NHS Leics, Leic'shire & Rutland ICB",22732
201606,QJK: NHS Devon ICB,28438
201510,"QU9: NHS Bucks, Oxford & Berkshire W ICB",32766
202105,"QU9: NHS Bucks, Oxford & Berkshire W ICB",34467
201911,QKS: NHS Kent And Medway ICB,42923
201809,QXU: NHS Surrey Heartlands ICB,20971
201812,QJG: NHS Suffolk & North East Essex ICB,22352
201705,QF7: NHS South Yorkshire ICB,35952
201406,QNX: NHS Sussex ICB,33218
201306,NULL,149877
201512,"QUY: NHS Bristol, N S'set & S Gloucs ICB",19328
201812,QMJ: NHS North Central London ICB,34249
201306,QNX: NHS Sussex ICB,31648
202311,"QU9: NHS Bucks, Oxford & Berkshire W ICB",38569
202406,"QU9: NHS Bucks, Oxford & Berkshire W ICB",37292
202101,QJM: NHS Lincolnshire ICB,13045
202207,QSL: NHS Somerset ICB,13531
202210,QXU: NHS Surrey Heartlands ICB,22053
201206,QF7: NHS South Yorkshire ICB,5
201409,QOQ: NHS Humber And North Yorkshire ICB,40275
201507,QJK: NHS Devon ICB,29445
201601,QMJ: NHS North Central London ICB,34428
202408,QM7: NHS Hertfordshire & West Essex ICB,37368
202312,"QU9: NHS Bucks, Oxford & Berkshire W ICB",38670
201908,QOQ: NHS Humber And North Yorkshire ICB,40991
201606,NULL,199009
201812,QXU: NHS Surrey Heartlands ICB,20498
202408,QUE: NHS Cambs & Peterborough ICB,13934
202303,QSL: NHS Somerset ICB,15853
201612,QHM: NHS North East & North Cumbria ICB,78982
201306,QJK: NHS Devon ICB,25802
201606,QNC: NHS Staffordshire & Stoke-On-Tr ICB,28142
201312,QKS: NHS Kent And Medway ICB,35467
202108,QE1: NHS Lancashire & South Cumbria ICB,49314
202012,QT1: NHS Nott'ham & Nottinghamshire ICB,22790
201504,QMM: NHS Norfolk And Waveney ICB,27882
202305,QT1: NHS Nott'ham & Nottinghamshire ICB,27842
201509,"QK1: NHS Leics, Leic'shire & Rutland ICB",22988
202309,QWU: NHS Coventry And Warwickshire ICB,24035
201301,QMM: NHS Norfolk And Waveney ICB,18
201608,QRL: NHS Hampshire And Isle Of Wight ICB,37587
201909,QKK: NHS South East London ICB,36896
201309,QKK: NHS South East London ICB,34600
201509,QRL: NHS Hampshire And Isle Of Wight ICB,36793
202308,QR1: NHS Gloucestershire ICB,13734
202002,QHM: NHS North East & North Cumbria ICB,72268
201809,QWO: NHS West Yorkshire ICB,55498
201702,QMF: NHS North East London ICB,35937
201709,QVV: NHS Dorset ICB,20640
202109,QNQ: NHS Frimley ICB,14935
201311,QOQ: NHS Humber And North Yorkshire ICB,38602
201402,QJ2: NHS Derby And Derbyshire ICB,21883
201401,"QU9: NHS Bucks, Oxford & Berkshire W ICB",29516
202206,QKS: NHS Kent And Medway ICB,42867
202002,QE1: NHS Lancashire & South Cumbria ICB,52669
201901,QJ2: NHS Derby And Derbyshire ICB,25815
201504,QT6: NHS Cornwall & Isles Of Scilly ICB,11811
201804,"QK1: NHS Leics, Leic'shire & Rutland ICB",23058
201702,QWU: NHS Coventry And Warwickshire ICB,18885
201605,"QK1: NHS Leics, Leic'shire & Rutland ICB",23346
202102,QUE: NHS Cambs & Peterborough ICB,13512
202405,"QOX: NHS Bath & NE S'set, S'don & W ICB",24169
201511,QNQ: NHS Frimley ICB,15171
201705,QSL: NHS Somerset ICB,13921
201302,"QHG: NHS Beds, Luton & Milton Keynes ICB",47
201204,QJM: NHS Lincolnshire ICB,77
202305,NULL,199733
202107,QJG: NHS Suffolk & North East Essex ICB,23660
202111,QMF: NHS North East London ICB,37159
202102,QJK: NHS Devon ICB,27174
201511,QUE: NHS Cambs & Peterborough ICB,19078
202410,"QHG: NHS Beds, Luton & Milton Keynes ICB",26339
201408,QE1: NHS Lancashire & South Cumbria ICB,44817
202207,QF7: NHS South Yorkshire ICB,35216
201810,QNC: NHS Staffordshire & Stoke-On-Tr ICB,33550
201810,NULL,220833
202408,QJ2: NHS Derby And Derbyshire ICB,30925
201703,QT6: NHS Cornwall & Isles Of Scilly ICB,13828
201902,QHM: NHS North East & North Cumbria ICB,69607
202009,QT1: NHS Nott'ham & Nottinghamshire ICB,24235
202108,QHM: NHS North East & North Cumbria ICB,70011
202109,QRV: NHS North West London ICB,44087
201810,QVV: NHS Dorset ICB,21853
202006,QWE: NHS South West London ICB,20473
202306,QM7: NHS Hertfordshire & West Essex ICB,34018
202002,QWE: NHS South West London ICB,30208
202305,QNC: NHS Staffordshire & Stoke-On-Tr ICB,32075
202012,QWO: NHS West Yorkshire ICB,41530
202211,QHM: NHS North East & North Cumbria ICB,82942
201410,"QUY: NHS Bristol, N S'set & S Gloucs ICB",19872
201712,"QU9: NHS Bucks, Oxford & Berkshire W ICB",31234
201309,"QOX: NHS Bath & NE S'set, S'don & W ICB",16843
202304,"QOC: NHS Shrops, Telford & Wrekin ICB",13714
202303,"QUY: NHS Bristol, N S'set & S Gloucs ICB",24635
201302,"QU9: NHS Bucks, Oxford & Berkshire W ICB",118
201212,QKK: NHS South East London ICB,4
201309,QRV: NHS North West London ICB,40221
202301,QUA: NHS Black Country ICB,33388
201607,QWO: NHS West Yorkshire ICB,58127
201801,QXU: NHS Surrey Heartlands ICB,21977
202308,"QU9: NHS Bucks, Oxford & Berkshire W ICB",36022
202011,NULL,180947
201309,QHL: NHS Birmingham And Solihull ICB,30041
201907,NULL,212421
201601,QUA: NHS Black Country ICB,32961
201709,QWO: NHS West Yorkshire ICB,54470
201911,QWO: NHS West Yorkshire ICB,58421
201809,QOQ: NHS Humber And North Yorkshire ICB,39483
201907,"QHG: NHS Beds, Luton & Milton Keynes ICB",23459
